date,depot,categorie,produit,quantite,prix_unitaire,montant
2025-03-07,Marrakech,Légumineuses,Lentilles vertes 1kg x12,18,126.0,2268.0
2025-03-07,Casablanca,Condiments,Vinaigre 1L x12,5,54.0,270.0
2025-03-08,Rabat,Condiments,Vinaigre 1L x12,2,54.0,108.0
2025-03-08,Casablanca,Farines,Farine de blé T45 10kg,6,75.0,450.0
2025-03-08,Casablanca,Farines,Farine de blé T55 25kg,7,172.0,1204.0
2025-03-08,Casablanca,Laitiers,Lait UHT 1L x12,1,90.0,90.0
2025-03-08,Rabat,Farines,Farine de blé T45 10kg,46,75.0,3450.0
2025-03-08,Rabat,Laitiers,Lait UHT 1L x12,20,90.0,1800.0
2025-03-08,Casablanca,Légumineuses,Lentilles vertes 1kg x12,14,126.0,1764.0
2025-03-08,Marrakech,Thés & Cafés,Thé vert Chunmee 41022 5kg,4,360.0,1440.0
2025-03-08,Marrakech,Laitiers,Fromage fondu x48,3,158.0,474.0
2025-03-08,Rabat,Thés & Cafés,Café moulu 1kg,6,125.0,750.0
2025-03-08,Rabat,Biscuiterie,Biscuits fourrés x36,2,115.0,230.0
2025-03-08,Casablanca,Conserves,Sardines à l'huile x50,2,268.0,536.0
2025-03-08,Casablanca,Farines,Farine de blé T55 25kg,13,172.0,2236.0
2025-03-08,Marrakech,Biscuiterie,Biscuits fourrés x36,17,109.25,1857.25
2025-03-08,Casablanca,Laitiers,Beurre 200g x40,19,281.2,5342.8
2025-03-08,Casablanca,Riz & Pâtes,Couscous moyen 25kg,2,255.0,510.0
2025-03-08,Casablanca,Biscuiterie,Chocolat tablette 100g x50,7,220.0,1540.0
2025-03-08,Rabat,Boissons,Jus d'orange 1L x12,7,105.0,735.0
2025-03-08,Rabat,Sucres,Sucre en morceaux 5kg,10,47.0,470.0
2025-03-08,Rabat,Épicerie sucrée,Miel pur 1kg x6,8,330.0,2640.0
2025-03-08,Casablanca,Épicerie sucrée,Confiture abricot 850g x12,7,160.0,1120.0
2025-03-08,Rabat,Laitiers,Lait en poudre 2.5kg,5,168.0,840.0
2025-03-08,Casablanca,Condiments,Olives vertes 5kg,4,110.0,440.0
2025-03-08,Casablanca,Biscuiterie,Chocolat tablette 100g x50,3,220.0,660.0
2025-03-08,Marrakech,Biscuiterie,Gaufrettes chocolat x48,2,134.0,268.0
2025-03-09,Casablanca,Condiments,Épices ras el hanout 500g x10,11,148.0,1628.0
2025-03-09,Marrakech,Légumineuses,Haricots blancs 1kg x12,9,122.0,1098.0
2025-03-10,Rabat,Boissons,Soda cola 1L x12,1,99.0,99.0
2025-03-10,Rabat,Boissons,Eau minérale 1.5L x6 (pack),12,27.0,324.0
2025-03-10,Rabat,Condiments,Sel de table 1kg x24,7,46.0,322.0
2025-03-10,Rabat,Épicerie sucrée,Dattes Deglet Nour 5kg,19,245.0,4655.0
2025-03-10,Rabat,Sucres,Sucre en morceaux 5kg,10,47.0,470.0
2025-03-10,Marrakech,Épicerie sucrée,Confiture abricot 850g x12,7,160.0,1120.0
2025-03-10,Casablanca,Huiles,Huile d'olive extra vierge 1L,5,89.0,445.0
2025-03-10,Casablanca,Épicerie sucrée,Dattes Deglet Nour 5kg,3,245.0,735.0
2025-03-10,Marrakech,Riz & Pâtes,Couscous moyen 25kg,6,255.0,1530.0
2025-03-10,Rabat,Épicerie sucrée,Miel pur 1kg x6,21,330.0,6930.0
2025-03-10,Marrakech,Épicerie sucrée,Confiture abricot 850g x12,7,160.0,1120.0
2025-03-10,Casablanca,Sucres,Sucre en morceaux 5kg,6,47.0,282.0
2025-03-10,Marrakech,Conserves,Tomate concentrée 4.5kg x6,3,240.0,720.0
2025-03-10,Casablanca,Thés & Cafés,Café moulu 1kg,7,125.0,875.0
2025-03-11,Casablanca,Boissons,Jus d'orange 1L x12,11,105.0,1155.0
2025-03-11,Casablanca,Sucres,Sucre en morceaux 5kg,6,47.0,282.0
2025-03-11,Casablanca,Conserves,Sardines à l'huile x50,8,268.0,2144.0
2025-03-11,Rabat,Condiments,Épices ras el hanout 500g x10,4,148.0,592.0
2025-03-11,Casablanca,Thés & Cafés,Thé vert Chunmee 41022 5kg,1,360.0,360.0
2025-03-11,Casablanca,Condiments,Sel de table 1kg x24,2,46.0,92.0
2025-03-11,Casablanca,Riz & Pâtes,Couscous moyen 25kg,10,255.0,2550.0
2025-03-11,Rabat,Conserves,Thon entier à l'huile x24,5,432.0,2160.0
2025-03-11,Rabat,Laitiers,Beurre 200g x40,4,296.0,1184.0
2025-03-11,Casablanca,Laitiers,Lait en poudre 2.5kg,2,168.0,336.0
2025-03-11,Casablanca,Boissons,Soda cola 1L x12,13,99.0,1287.0
2025-03-11,Casablanca,Condiments,Olives vertes 5kg,11,110.0,1210.0
2025-03-11,Casablanca,Conserves,Sardines à l'huile x50,6,268.0,1608.0
2025-03-11,Marrakech,Riz & Pâtes,Riz long grain 25kg,22,270.75,5956.5
2025-03-11,Rabat,Huiles,Huile de tournesol 5L,12,92.0,1104.0
2025-03-11,Rabat,Riz & Pâtes,Riz long grain 25kg,4,285.0,1140.0
2025-03-11,Rabat,Boissons,Soda cola 1L x12,6,99.0,594.0
2025-03-11,Casablanca,Conserves,Sardines à l'huile x50,6,268.0,1608.0
2025-03-11,Casablanca,Huiles,Huile d'olive extra vierge 1L,13,89.0,1157.0
2025-03-11,Marrakech,Biscuiterie,Gaufrettes chocolat x48,1,134.0,134.0
2025-03-12,Marrakech,Légumineuses,Pois chiches 1kg x12,132,112.1,14797.2
2025-03-12,Casablanca,Condiments,Olives vertes 5kg,2,110.0,220.0
2025-03-12,Marrakech,Conserves,Tomate concentrée 4.5kg x6,3,240.0,720.0
2025-03-12,Rabat,Riz & Pâtes,Pâtes spaghetti 500g x20,11,90.0,990.0
2025-03-12,Marrakech,Riz & Pâtes,Riz long grain 25kg,2,285.0,570.0
2025-03-12,Marrakech,Condiments,Sel de table 1kg x24,66,43.7,2884.2
2025-03-12,Casablanca,Thés & Cafés,Café moulu 1kg,69,118.75,8193.75
2025-03-12,Casablanca,Légumineuses,Haricots blancs 1kg x12,40,115.9,4636.0
2025-03-12,Marrakech,Thés & Cafés,Café moulu 1kg,4,125.0,500.0
2025-03-12,Casablanca,Épicerie sucrée,Confiture abricot 850g x12,14,160.0,2240.0
2025-03-12,Marrakech,Sucres,Sucre en morceaux 5kg,3,47.0,141.0
2025-03-12,Marrakech,Farines,Farine de blé T45 10kg,5,75.0,375.0
2025-03-12,Casablanca,Riz & Pâtes,Pâtes spaghetti 500g x20,10,90.0,900.0
2025-03-12,Marrakech,Riz & Pâtes,Riz long grain 25kg,15,285.0,4275.0
2025-03-12,Casablanca,Boissons,Eau minérale 1.5L x6 (pack),36,25.65,923.4
2025-03-12,Marrakech,Légumineuses,Pois chiches 1kg x12,4,118.0,472.0
2025-03-12,Casablanca,Biscuiterie,Chocolat tablette 100g x50,18,209.0,3762.0
2025-03-13,Marrakech,Légumineuses,Haricots blancs 1kg x12,15,122.0,1830.0
2025-03-13,Rabat,Épicerie sucrée,Miel pur 1kg x6,3,330.0,990.0
2025-03-13,Casablanca,Thés & Cafés,Thé vert gunpowder 1kg,5,88.0,440.0
2025-03-13,Casablanca,Conserves,Tomate concentrée 4.5kg x6,6,240.0,1440.0
2025-03-13,Rabat,Condiments,Épices ras el hanout 500g x10,2,148.0,296.0
2025-03-13,Rabat,Thés & Cafés,Thé vert Chunmee 41022 5kg,5,360.0,1800.0
2025-03-13,Casablanca,Huiles,Huile d'olive extra vierge 1L,7,89.0,623.0
2025-03-13,Rabat,Condiments,Vinaigre 1L x12,12,54.0,648.0
2025-03-13,Rabat,Thés & Cafés,Thé vert gunpowder 1kg,24,83.6,2006.4
2025-03-13,Rabat,Farines,Farine de blé T55 25kg,14,172.0,2408.0
2025-03-13,Marrakech,Thés & Cafés,Thé vert gunpowder 1kg,20,88.0,1760.0
2025-03-13,Rabat,Condiments,Olives vertes 5kg,2,110.0,220.0
2025-03-13,Marrakech,Condiments,Vinaigre 1L x12,10,54.0,540.0
2025-03-13,Marrakech,Farines,Farine de blé T55 25kg,8,172.0,1376.0
2025-03-13,Rabat,Biscuiterie,Chocolat tablette 100g x50,3,220.0,660.0
2025-03-13,Marrakech,Thés & Cafés,Café moulu 1kg,12,125.0,1500.0
2025-03-13,Casablanca,Légumineuses,Pois chiches 1kg x12,4,118.0,472.0
2025-03-13,Casablanca,Légumineuses,Pois chiches 1kg x12,39,112.1,4371.9
2025-03-13,Casablanca,Biscuiterie,Biscuits fourrés x36,6,115.0,690.0
2025-03-13,Rabat,Épicerie sucrée,Confiture abricot 850g x12,10,160.0,1600.0
2025-03-13,Rabat,Condiments,Épices ras el hanout 500g x10,14,148.0,2072.0
2025-03-13,Rabat,Condiments,Olives vertes 5kg,7,110.0,770.0
2025-03-14,Casablanca,Épicerie sucrée,Dattes Deglet Nour 5kg,12,245.0,2940.0
2025-03-14,Casablanca,Biscuiterie,Gaufrettes chocolat x48,3,134.0,402.0
2025-03-14,Marrakech,Condiments,Vinaigre 1L x12,26,54.0,1404.0
2025-03-14,Marrakech,Épicerie sucrée,Dattes Deglet Nour 5kg,5,245.0,1225.0
2025-03-14,Rabat,Conserves,Thon entier à l'huile x24,15,432.0,6480.0
2025-03-14,Marrakech,Condiments,Olives vertes 5kg,9,110.0,990.0
2025-03-14,Marrakech,Thés & Cafés,Café moulu 1kg,11,125.0,1375.0
2025-03-14,Marrakech,Boissons,Jus d'orange 1L x12,15,105.0,1575.0
2025-03-14,Marrakech,Boissons,Eau minérale 1.5L x6 (pack),14,27.0,378.0
2025-03-14,Rabat,Thés & Cafés,Thé vert gunpowder 1kg,13,88.0,1144.0
2025-03-14,Rabat,Sucres,Sucre en morceaux 5kg,3,47.0,141.0
2025-03-14,Casablanca,Laitiers,Lait UHT 1L x12,10,90.0,900.0
2025-03-14,Marrakech,Boissons,Soda cola 1L x12,16,99.0,1584.0
2025-03-14,Casablanca,Légumineuses,Lentilles vertes 1kg x12,4,126.0,504.0
2025-03-14,Rabat,Laitiers,Lait UHT 1L x12,2,90.0,180.0
2025-03-14,Rabat,Farines,Farine de blé T45 10kg,9,75.0,675.0
2025-03-14,Rabat,Biscuiterie,Gaufrettes chocolat x48,9,134.0,1206.0
2025-03-14,Rabat,Farines,Farine de blé T45 10kg,32,71.25,2280.0
2025-03-14,Marrakech,Laitiers,Lait en poudre 2.5kg,9,168.0,1512.0
2025-03-14,Casablanca,Épicerie sucrée,Confiture abricot 850g x12,17,160.0,2720.0
2025-03-14,Marrakech,Sucres,Sucre granulé 50kg,2,355.0,710.0
2025-03-14,Rabat,Thés & Cafés,Café moulu 1kg,16,125.0,2000.0
2025-03-14,Marrakech,Boissons,Soda cola 1L x12,2,99.0,198.0
2025-03-14,Marrakech,Thés & Cafés,Thé vert gunpowder 1kg,8,88.0,704.0
2025-03-14,Casablanca,Biscuiterie,Chocolat tablette 100g x50,3,220.0,660.0
2025-03-14,Casablanca,Laitiers,Fromage fondu x48,6,158.0,948.0
2025-03-14,Casablanca,Condiments,Épices ras el hanout 500g x10,3,148.0,444.0
2025-03-15,Rabat,Laitiers,Lait en poudre 2.5kg,27,159.6,4309.2
2025-03-15,Marrakech,Boissons,Jus d'orange 1L x12,6,105.0,630.0
2025-03-15,Rabat,Farines,Farine de blé T55 25kg,40,172.0,6880.0
2025-03-15,Marrakech,Conserves,Sardines à l'huile x50,1,268.0,268.0
2025-03-15,Casablanca,Farines,Farine de blé T45 10kg,5,75.0,375.0
2025-03-15,Rabat,Épicerie sucrée,Miel pur 1kg x6,57,313.5,17869.5
2025-03-15,Casablanca,Biscuiterie,Chocolat tablette 100g x50,2,220.0,440.0
2025-03-15,Rabat,Laitiers,Beurre 200g x40,20,281.2,5624.0
2025-03-15,Casablanca,Boissons,Eau minérale 1.5L x6 (pack),8,27.0,216.0
2025-03-15,Rabat,Laitiers,Fromage fondu x48,21,158.0,3318.0
2025-03-15,Rabat,Thés & Cafés,Café moulu 1kg,15,125.0,1875.0
2025-03-15,Marrakech,Légumineuses,Lentilles vertes 1kg x12,14,126.0,1764.0
2025-03-16,Casablanca,Condiments,Vinaigre 1L x12,17,54.0,918.0
2025-03-16,Casablanca,Laitiers,Lait en poudre 2.5kg,5,168.0,840.0
2025-03-16,Casablanca,Farines,Farine de blé T45 10kg,40,71.25,2850.0
2025-03-16,Rabat,Thés & Cafés,Thé vert gunpowder 1kg,3,88.0,264.0
2025-03-16,Rabat,Condiments,Sel de table 1kg x24,4,46.0,184.0
2025-03-17,Marrakech,Légumineuses,Lentilles vertes 1kg x12,9,126.0,1134.0
2025-03-17,Casablanca,Condiments,Olives vertes 5kg,2,110.0,220.0
2025-03-17,Rabat,Laitiers,Lait UHT 1L x12,1,90.0,90.0
2025-03-17,Rabat,Biscuiterie,Gaufrettes chocolat x48,2,134.0,268.0
2025-03-17,Marrakech,Laitiers,Lait en poudre 2.5kg,1,168.0,168.0
2025-03-17,Casablanca,Boissons,Soda cola 1L x12,88,94.05,8276.4
2025-03-17,Rabat,Laitiers,Lait en poudre 2.5kg,4,168.0,672.0
2025-03-17,Rabat,Biscuiterie,Gaufrettes chocolat x48,5,134.0,670.0
2025-03-17,Rabat,Condiments,Sel de table 1kg x24,9,46.0,414.0
2025-03-17,Rabat,Biscuiterie,Chocolat tablette 100g x50,4,220.0,880.0
2025-03-17,Rabat,Conserves,Thon entier à l'huile x24,1,432.0,432.0
2025-03-18,Marrakech,Légumineuses,Haricots blancs 1kg x12,10,122.0,1220.0
2025-03-18,Rabat,Épicerie sucrée,Confiture abricot 850g x12,7,160.0,1120.0
2025-03-18,Marrakech,Légumineuses,Haricots blancs 1kg x12,10,122.0,1220.0
2025-03-18,Marrakech,Laitiers,Lait UHT 1L x12,1,90.0,90.0
2025-03-18,Marrakech,Épicerie sucrée,Confiture abricot 850g x12,17,160.0,2720.0
2025-03-18,Casablanca,Conserves,Tomate concentrée 4.5kg x6,28,228.0,6384.0
2025-03-18,Rabat,Condiments,Épices ras el hanout 500g x10,6,148.0,888.0
2025-03-18,Casablanca,Laitiers,Lait UHT 1L x12,26,85.5,2223.0
2025-03-18,Marrakech,Riz & Pâtes,Pâtes spaghetti 500g x20,1,90.0,90.0
2025-03-18,Rabat,Épicerie sucrée,Confiture abricot 850g x12,9,160.0,1440.0
2025-03-18,Rabat,Épicerie sucrée,Miel pur 1kg x6,13,330.0,4290.0
2025-03-18,Casablanca,Épicerie sucrée,Confiture abricot 850g x12,42,152.0,6384.0
2025-03-18,Casablanca,Conserves,Thon entier à l'huile x24,24,432.0,10368.0
2025-03-18,Rabat,Laitiers,Lait en poudre 2.5kg,88,168.0,14784.0
2025-03-18,Rabat,Condiments,Olives vertes 5kg,88,104.5,9196.0
2025-03-19,Marrakech,Sucres,Sucre granulé 50kg,3,355.0,1065.0
2025-03-19,Rabat,Farines,Farine de blé T45 10kg,11,75.0,825.0
2025-03-19,Marrakech,Huiles,Huile d'olive extra vierge 1L,11,89.0,979.0
2025-03-19,Rabat,Boissons,Eau minérale 1.5L x6 (pack),5,27.0,135.0
2025-03-19,Marrakech,Conserves,Sardines à l'huile x50,2,268.0,536.0
2025-03-19,Rabat,Riz & Pâtes,Pâtes spaghetti 500g x20,1,90.0,90.0
2025-03-19,Casablanca,Épicerie sucrée,Confiture abricot 850g x12,9,160.0,1440.0
2025-03-19,Rabat,Laitiers,Lait UHT 1L x12,4,90.0,360.0
2025-03-19,Rabat,Thés & Cafés,Thé vert gunpowder 1kg,1,88.0,88.0
2025-03-19,Rabat,Riz & Pâtes,Couscous moyen 25kg,5,255.0,1275.0
2025-03-19,Casablanca,Sucres,Sucre en morceaux 5kg,6,47.0,282.0
2025-03-19,Casablanca,Riz & Pâtes,Pâtes spaghetti 500g x20,12,90.0,1080.0
2025-03-19,Rabat,Boissons,Eau minérale 1.5L x6 (pack),36,25.65,923.4
2025-03-19,Casablanca,Thés & Cafés,Café moulu 1kg,6,125.0,750.0
2025-03-19,Rabat,Huiles,Huile de tournesol 5L,5,92.0,460.0
2025-03-19,Rabat,Boissons,Eau minérale 1.5L x6 (pack),4,27.0,108.0
2025-03-19,Casablanca,Épicerie sucrée,Dattes Deglet Nour 5kg,4,245.0,980.0
2025-03-19,Casablanca,Biscuiterie,Gaufrettes chocolat x48,76,127.3,9674.8
2025-03-19,Rabat,Huiles,Huile d'olive extra vierge 1L,11,89.0,979.0
2025-03-19,Marrakech,Riz & Pâtes,Pâtes spaghetti 500g x20,4,90.0,360.0
2025-03-19,Marrakech,Riz & Pâtes,Riz long grain 25kg,2,285.0,570.0
2025-03-19,Rabat,Riz & Pâtes,Couscous moyen 25kg,10,255.0,2550.0
2025-03-20,Casablanca,Boissons,Jus d'orange 1L x12,19,99.75,1895.25
2025-03-20,Rabat,Condiments,Olives vertes 5kg,4,110.0,440.0
2025-03-20,Rabat,Riz & Pâtes,Couscous moyen 25kg,7,255.0,1785.0
2025-03-20,Marrakech,Condiments,Olives vertes 5kg,7,110.0,770.0
2025-03-20,Marrakech,Condiments,Sel de table 1kg x24,24,46.0,1104.0
2025-03-20,Rabat,Boissons,Soda cola 1L x12,15,99.0,1485.0
2025-03-20,Rabat,Huiles,Huile de tournesol 5L,39,87.4,3408.6
2025-03-20,Marrakech,Conserves,Thon entier à l'huile x24,18,410.4,7387.2
2025-03-20,Marrakech,Thés & Cafés,Café moulu 1kg,3,125.0,375.0
2025-03-20,Marrakech,Riz & Pâtes,Couscous moyen 25kg,7,255.0,1785.0
2025-03-20,Rabat,Huiles,Huile de tournesol 5L,4,92.0,368.0
2025-03-20,Casablanca,Boissons,Eau minérale 1.5L x6 (pack),5,27.0,135.0
2025-03-20,Rabat,Condiments,Olives vertes 5kg,1,110.0,110.0
2025-03-20,Rabat,Thés & Cafés,Thé vert gunpowder 1kg,6,88.0,528.0
2025-03-20,Marrakech,Sucres,Sucre en morceaux 5kg,6,47.0,282.0
2025-03-20,Rabat,Riz & Pâtes,Couscous moyen 25kg,4,255.0,1020.0
2025-03-20,Marrakech,Condiments,Sel de table 1kg x24,4,46.0,184.0
2025-03-20,Marrakech,Huiles,Huile d'olive extra vierge 1L,15,89.0,1335.0
2025-03-20,Casablanca,Boissons,Soda cola 1L x12,4,99.0,396.0
2025-03-20,Rabat,Laitiers,Lait en poudre 2.5kg,7,168.0,1176.0
2025-03-20,Marrakech,Légumineuses,Pois chiches 1kg x12,10,118.0,1180.0
2025-03-20,Rabat,Conserves,Tomate concentrée 4.5kg x6,27,240.0,6480.0
2025-03-20,Casablanca,Condiments,Épices ras el hanout 500g x10,2,148.0,296.0
2025-03-20,Marrakech,Sucres,Sucre en morceaux 5kg,12,47.0,564.0
2025-03-20,Rabat,Boissons,Jus d'orange 1L x12,39,99.75,3890.25
2025-03-20,Marrakech,Laitiers,Beurre 200g x40,24,281.2,6748.8
2025-03-20,Rabat,Boissons,Jus d'orange 1L x12,33,99.75,3291.75
2025-03-20,Marrakech,Condiments,Épices ras el hanout 500g x10,10,148.0,1480.0
2025-03-20,Rabat,Riz & Pâtes,Pâtes spaghetti 500g x20,4,90.0,360.0
2025-03-20,Rabat,Condiments,Vinaigre 1L x12,2,54.0,108.0
2025-03-20,Rabat,Boissons,Soda cola 1L x12,15,99.0,1485.0
2025-03-20,Rabat,Laitiers,Lait en poudre 2.5kg,21,159.6,3351.6
2025-03-20,Casablanca,Biscuiterie,Gaufrettes chocolat x48,18,127.3,2291.4
2025-03-20,Rabat,Épicerie sucrée,Confiture abricot 850g x12,49,152.0,7448.0
2025-03-21,Rabat,Conserves,Sardines à l'huile x50,11,268.0,2948.0
2025-03-21,Marrakech,Biscuiterie,Biscuits fourrés x36,2,115.0,230.0
2025-03-21,Marrakech,Riz & Pâtes,Pâtes spaghetti 500g x20,5,90.0,450.0
2025-03-21,Marrakech,Huiles,Huile d'olive extra vierge 1L,98,84.55,8285.9
2025-03-21,Rabat,Huiles,Huile de tournesol 5L,18,92.0,1656.0
2025-03-21,Marrakech,Riz & Pâtes,Pâtes spaghetti 500g x20,6,90.0,540.0
2025-03-21,Rabat,Riz & Pâtes,Couscous moyen 25kg,7,255.0,1785.0
2025-03-21,Casablanca,Riz & Pâtes,Pâtes spaghetti 500g x20,69,85.5,5899.5
2025-03-21,Casablanca,Légumineuses,Pois chiches 1kg x12,3,118.0,354.0
2025-03-21,Casablanca,Riz & Pâtes,Couscous moyen 25kg,1,255.0,255.0
2025-03-21,Casablanca,Laitiers,Lait en poudre 2.5kg,85,159.6,13566.0
2025-03-21,Casablanca,Biscuiterie,Chocolat tablette 100g x50,14,220.0,3080.0
2025-03-21,Casablanca,Sucres,Sucre en morceaux 5kg,5,47.0,235.0
2025-03-21,Casablanca,Thés & Cafés,Thé vert gunpowder 1kg,16,88.0,1408.0
2025-03-21,Marrakech,Laitiers,Lait UHT 1L x12,3,90.0,270.0
2025-03-21,Marrakech,Farines,Farine de blé T55 25kg,9,172.0,1548.0
2025-03-21,Marrakech,Condiments,Olives vertes 5kg,7,110.0,770.0
2025-03-21,Casablanca,Boissons,Soda cola 1L x12,12,99.0,1188.0
2025-03-21,Casablanca,Épicerie sucrée,Miel pur 1kg x6,67,313.5,21004.5
2025-03-21,Marrakech,Huiles,Huile de tournesol 5L,12,92.0,1104.0
2025-03-22,Rabat,Riz & Pâtes,Pâtes spaghetti 500g x20,1,90.0,90.0
2025-03-22,Casablanca,Légumineuses,Haricots blancs 1kg x12,11,122.0,1342.0
2025-03-22,Casablanca,Épicerie sucrée,Dattes Deglet Nour 5kg,6,245.0,1470.0
2025-03-22,Casablanca,Farines,Farine de blé T45 10kg,11,75.0,825.0
2025-03-22,Rabat,Boissons,Jus d'orange 1L x12,2,105.0,210.0
2025-03-22,Casablanca,Conserves,Thon entier à l'huile x24,3,432.0,1296.0
2025-03-22,Marrakech,Laitiers,Lait en poudre 2.5kg,6,168.0,1008.0
2025-03-22,Marrakech,Farines,Farine de blé T55 25kg,10,172.0,1720.0
2025-03-22,Casablanca,Farines,Farine de blé T45 10kg,14,75.0,1050.0
2025-03-22,Casablanca,Condiments,Olives vertes 5kg,7,110.0,770.0
2025-03-22,Casablanca,Biscuiterie,Chocolat tablette 100g x50,4,220.0,880.0
2025-03-22,Rabat,Biscuiterie,Gaufrettes chocolat x48,4,134.0,536.0
2025-03-22,Marrakech,Légumineuses,Pois chiches 1kg x12,4,118.0,472.0
2025-03-22,Rabat,Condiments,Épices ras el hanout 500g x10,3,148.0,444.0
2025-03-22,Rabat,Thés & Cafés,Café moulu 1kg,27,118.75,3206.25
2025-03-22,Casablanca,Légumineuses,Haricots blancs 1kg x12,30,115.9,3477.0
2025-03-22,Casablanca,Sucres,Sucre en morceaux 5kg,16,47.0,752.0
2025-03-22,Casablanca,Conserves,Tomate concentrée 4.5kg x6,4,240.0,960.0
2025-03-22,Rabat,Légumineuses,Lentilles vertes 1kg x12,5,126.0,630.0
2025-03-22,Casablanca,Conserves,Sardines à l'huile x50,35,254.6,8911.0
2025-03-22,Casablanca,Conserves,Thon entier à l'huile x24,5,432.0,2160.0
2025-03-22,Casablanca,Conserves,Sardines à l'huile x50,7,268.0,1876.0
2025-03-23,Casablanca,Conserves,Thon entier à l'huile x24,3,432.0,1296.0
2025-03-23,Rabat,Riz & Pâtes,Couscous moyen 25kg,25,242.25,6056.25
2025-03-23,Casablanca,Légumineuses,Pois chiches 1kg x12,14,118.0,1652.0
2025-03-23,Rabat,Conserves,Sardines à l'huile x50,22,254.6,5601.2
2025-03-23,Rabat,Thés & Cafés,Café moulu 1kg,28,118.75,3325.0
2025-03-24,Marrakech,Condiments,Sel de table 1kg x24,2,46.0,92.0
2025-03-24,Rabat,Boissons,Eau minérale 1.5L x6 (pack),6,27.0,162.0
2025-03-24,Marrakech,Huiles,Huile d'olive extra vierge 1L,8,89.0,712.0
2025-03-24,Casablanca,Laitiers,Lait en poudre 2.5kg,71,159.6,11331.6
2025-03-24,Marrakech,Farines,Farine de blé T55 25kg,5,172.0,860.0
2025-03-24,Rabat,Sucres,Sucre en morceaux 5kg,7,47.0,329.0
2025-03-24,Casablanca,Épicerie sucrée,Miel pur 1kg x6,24,330.0,7920.0
2025-03-24,Rabat,Laitiers,Lait en poudre 2.5kg,9,168.0,1512.0
2025-03-24,Rabat,Riz & Pâtes,Pâtes spaghetti 500g x20,6,90.0,540.0
2025-03-24,Casablanca,Boissons,Soda cola 1L x12,76,94.05,7147.8
2025-03-24,Marrakech,Conserves,Tomate concentrée 4.5kg x6,1,240.0,240.0
2025-03-24,Rabat,Riz & Pâtes,Couscous moyen 25kg,3,255.0,765.0
2025-03-24,Rabat,Thés & Cafés,Thé vert gunpowder 1kg,10,88.0,880.0
2025-03-25,Rabat,Conserves,Tomate concentrée 4.5kg x6,1,240.0,240.0
2025-03-25,Rabat,Condiments,Sel de table 1kg x24,2,46.0,92.0
2025-03-25,Rabat,Condiments,Vinaigre 1L x12,6,54.0,324.0
2025-03-25,Rabat,Thés & Cafés,Café moulu 1kg,6,125.0,750.0
2025-03-25,Rabat,Thés & Cafés,Café moulu 1kg,2,125.0,250.0
2025-03-25,Marrakech,Épicerie sucrée,Dattes Deglet Nour 5kg,44,232.75,10241.0
2025-03-25,Rabat,Huiles,Huile de tournesol 5L,5,92.0,460.0
2025-03-25,Marrakech,Conserves,Thon entier à l'huile x24,7,432.0,3024.0
2025-03-25,Rabat,Laitiers,Lait UHT 1L x12,3,90.0,270.0
2025-03-25,Casablanca,Condiments,Vinaigre 1L x12,18,51.3,923.4
2025-03-25,Casablanca,Laitiers,Beurre 200g x40,3,296.0,888.0
2025-03-25,Casablanca,Conserves,Tomate concentrée 4.5kg x6,11,240.0,2640.0
2025-03-26,Casablanca,Thés & Cafés,Café moulu 1kg,13,125.0,1625.0
2025-03-26,Marrakech,Riz & Pâtes,Pâtes spaghetti 500g x20,7,90.0,630.0
2025-03-26,Marrakech,Riz & Pâtes,Riz long grain 25kg,2,285.0,570.0
2025-03-26,Rabat,Farines,Farine de blé T55 25kg,4,172.0,688.0
2025-03-26,Rabat,Condiments,Olives vertes 5kg,11,110.0,1210.0
2025-03-26,Rabat,Épicerie sucrée,Miel pur 1kg x6,4,330.0,1320.0
2025-03-26,Rabat,Riz & Pâtes,Couscous moyen 25kg,3,255.0,765.0
2025-03-26,Marrakech,Boissons,Eau minérale 1.5L x6 (pack),2,27.0,54.0
2025-03-26,Casablanca,Condiments,Épices ras el hanout 500g x10,8,148.0,1184.0
2025-03-26,Marrakech,Riz & Pâtes,Couscous moyen 25kg,2,255.0,510.0
2025-03-26,Rabat,Boissons,Jus d'orange 1L x12,28,99.75,2793.0
2025-03-26,Marrakech,Boissons,Soda cola 1L x12,5,99.0,495.0
2025-03-26,Rabat,Légumineuses,Pois chiches 1kg x12,7,118.0,826.0
2025-03-26,Rabat,Biscuiterie,Biscuits fourrés x36,3,115.0,345.0
2025-03-26,Casablanca,Riz & Pâtes,Riz long grain 25kg,1,285.0,285.0
2025-03-27,Rabat,Condiments,Sel de table 1kg x24,4,46.0,184.0
2025-03-27,Casablanca,Thés & Cafés,Thé vert Chunmee 41022 5kg,7,360.0,2520.0
2025-03-27,Casablanca,Laitiers,Lait en poudre 2.5kg,9,168.0,1512.0
2025-03-27,Casablanca,Légumineuses,Pois chiches 1kg x12,8,118.0,944.0
2025-03-27,Casablanca,Thés & Cafés,Thé vert Chunmee 41022 5kg,11,360.0,3960.0
2025-03-27,Rabat,Conserves,Sardines à l'huile x50,13,268.0,3484.0
2025-03-27,Casablanca,Légumineuses,Haricots blancs 1kg x12,8,122.0,976.0
2025-03-27,Casablanca,Boissons,Jus d'orange 1L x12,5,105.0,525.0
2025-03-27,Casablanca,Riz & Pâtes,Couscous moyen 25kg,7,255.0,1785.0
